"estimacion_cod","estimacion","año","trim","ocup_flag","ocup_miles","rama1_flag","rama1_miles","rama2_flag","rama2_miles","rama3_flag","rama3_miles","rama4_flag","rama4_miles","rama5_flag","rama5_miles","rama6_flag","rama6_miles","rama7_flag","rama7_miles","rama8_flag","rama8_miles","rama9_flag","rama9_miles","rama10_flag","rama10_miles","rama11_flag","rama11_miles","rama12_flag","rama12_miles","rama13_flag","rama13_miles","rama14_flag","rama14_miles","rama15_flag","rama15_miles","rama16_flag","rama16_miles","rama17_flag","rama17_miles","rama18_flag","rama18_miles","rama19_flag","rama19_miles","rama20_flag","rama20_miles","rama21_flag","rama21_miles","rnsnr_flag","rnsnr_miles"
"6","O'Higgins","2022","Sep - Nov",NA,425.994334567604,NA,77.760367877436,"a",15.2151642626307,NA,47.0045400945133,"b",0.856273539493978,"b",4.34092979035993,NA,33.2845300641749,NA,74.0802226194436,NA,18.4926896639404,"a",14.8289137131335,"b",2.38559780900434,"b",2.98922427466689,"b",4.45399657439001,"b",10.3006316438028,"b",11.825203091654,NA,21.6651443806526,NA,31.6691177022042,NA,24.6333977776942,"b",5.01168677271798,"b",7.76907454895483,"a",17.2219834331586,"b",0,"b",0.205644933577027
"6","O'Higgins","2022","Oct - Dic",NA,429.838475458031,NA,85.7486026409701,NA,14.3793856685114,NA,47.4683060329683,"b",0.843812873399079,"b",4.13993090049044,NA,33.9645346911406,NA,75.6657460873697,NA,17.7418597299275,"a",14.2967730961432,"b",2.92315593720148,"b",3.76113508551633,"b",4.16794831233409,"b",11.4252063827687,"b",10.7009126282959,NA,21.5346272995734,NA,30.1235108241574,NA,21.5893403279973,"b",4.94281123689523,"b",6.04930708658413,"a",18.1657327974504,"b",0,"b",0.205835818336136
"6","O'Higgins","2022","Nov - Ene",NA,428.92588384046,NA,88.2957554602075,NA,15.9236174914592,NA,45.4720167567526,"b",0.591396028351411,"b",3.9095454609765,NA,38.0229215468149,NA,71.8759890239956,NA,16.3116783896642,"a",15.7461798632487,"b",2.53330569201991,"b",4.22173685010106,"b",3.88258716323039,"b",11.6390168709469,"b",11.2535496199091,NA,21.8764512717537,NA,27.3300939270022,NA,21.8698518591203,"b",4.63033880173835,"b",6.35429263451689,NA,16.9475417873886,"b",0,"b",0.238017341261839
"6","O'Higgins","2023","Dic - Feb",NA,426.982297821206,NA,91.2070898184081,NA,19.665814607434,NA,43.3117896063494,"b",0.729255270248149,"b",3.4036749445681,NA,37.3620327758763,NA,73.8886066961592,NA,15.4554569758412,"a",15.0858612915819,"b",3.31111885691717,"b",4.6334818580607,"b",1.99967456975712,"b",10.3868016840298,"b",8.49985502230056,NA,19.9794132917064,NA,28.2095354861551,NA,22.4937841593867,"b",4.38047824096913,"b",7.40774508057257,NA,15.3081521581238,"b",0,"b",0.26267542676054
"6","O'Higgins","2023","Ene - Mar",NA,430.263076920318,NA,87.6133012343103,NA,21.7681930470471,NA,42.8231217492456,"b",1.02440354768695,"b",2.90564718878049,NA,36.0403971095417,NA,81.5622266594022,NA,15.1517647585531,"a",15.1440170331405,"b",5.3378924560569,"b",3.87025558665975,"b",1.68846407585062,"b",8.09120279653221,"b",8.81651786272349,NA,18.9421131198677,NA,26.8354359649631,NA,26.0167893851722,"b",4.13162839624987,"b",10.3586726225893,NA,11.8758269623219,"b",0,"b",0.265205363623276
"6","O'Higgins","2023","Feb - Abr",NA,431.173495271014,NA,86.167149407265,NA,20.7356174323971,NA,40.7361494400136,"b",1.14793152717185,"b",3.99879853441076,NA,33.650408092667,NA,86.8796131806318,NA,15.9776546487249,"a",14.374242944016,"b",5.7518447108152,"b",3.89826063928946,"b",1.63607786242624,"b",6.81425278375516,"b",11.2841801089893,NA,17.6462693874457,NA,27.6363751302309,NA,26.4135660336359,"b",3.73875798526924,"b",10.9527206665872,NA,11.7336247552713,"b",0,"b",0
"6","O'Higgins","2023","Mar - May",NA,417.243831610776,NA,76.1283427355085,NA,19.3544659786961,NA,40.2027900563715,"b",0.885864229172192,"b",3.67587918585472,NA,32.1219610302044,NA,88.2944302072289,NA,16.5297199090341,"a",13.0307577466421,"b",5.4960752534708,"b",3.20200603506451,"b",0.604588209421415,"b",8.29617289652619,"b",11.0872215899593,NA,16.4272926971527,NA,26.8213924207091,NA,26.1453338337007,"b",3.33061938977459,NA,11.4417987265426,NA,14.1671194797415,"b",0,"b",0
"6","O'Higgins","2023","Abr - Jun",NA,412.349238258594,NA,70.4739448912975,NA,22.2732219911635,NA,38.1023523974569,"b",0.489298809546798,"b",4.26880720037777,NA,33.2285103946872,NA,84.1241542843936,NA,14.965595432378,"a",13.9527631421746,"b",4.20481328863834,"b",2.64732059611026,"b",1.35301192580367,"b",11.42528603579,"b",11.5726752294485,NA,17.7449541196271,NA,26.3939487238103,NA,25.744068554255,"b",3.09383036796043,"b",10.4158398262603,NA,15.5991596825996,"b",0,"b",0.275681364814313
"6","O'Higgins","2023","May - Jul",NA,417.620147265462,NA,66.3285074968648,NA,21.4388233812958,NA,38.9499723646934,"b",0.44363939132063,"b",3.85492335424998,NA,33.7374439222959,NA,85.4079589427901,NA,16.0541990508879,NA,16.0942571382524,"b",3.76686291020625,"b",2.85681489683119,"b",1.80905697074782,"b",11.6459758644533,"b",9.0670387454236,NA,23.1378157323016,NA,27.382407829869,NA,26.1909859931779,"b",2.8717224003671,"b",9.94914577833368,NA,16.3441301967496,"b",0,"b",0.28846490435044
"6","O'Higgins","2023","Jun - Ago",NA,425.460880242742,NA,68.2166941064134,NA,21.8531988323559,NA,41.296232975806,"b",0.674303991771137,"b",4.52987354920671,NA,35.1714695104129,NA,83.4159835595364,NA,16.9458825962139,NA,16.8427656409744,"b",3.79621204597859,"b",4.06826631409302,"b",2.69221514760398,"b",10.3541837517939,"b",8.63965121069294,NA,23.7409373673291,NA,28.8923179213336,NA,26.5226617221732,"b",3.2056731860307,"b",8.87208300438781,NA,15.4411904065568,"b",0,"b",0.289083402077907
"6","O'Higgins","2023","Jul - Sep",NA,431.432112268233,NA,70.7828419341101,NA,21.4833226884783,NA,42.0348297619626,"b",0.537369456207388,"b",3.8858751676355,NA,36.8770855052985,NA,80.5475918960764,NA,19.2113521585838,NA,17.0011379589066,"b",3.47382002431827,"b",4.79974928461709,"b",2.26012641444093,"b",8.90592099767893,"b",10.0858397787654,NA,23.5633734051752,NA,30.0897138971923,NA,29.0176897840207,"b",3.73827048720562,"b",8.7582523959653,NA,14.3779492715944,"b",0,"b",0
"6","O'Higgins","2023","Ago - Oct",NA,432.190242467962,NA,75.4857429167307,NA,22.0333987154658,NA,43.31545769324,"b",0.700570647734515,"b",3.26825739183851,NA,35.4223601267539,NA,76.4006719909545,NA,19.0250046676136,NA,17.7736732071452,"b",4.62744481546456,"b",5.16412173148398,"b",1.78742821625465,"b",10.54487240207,"b",9.17457840489835,NA,20.1779404353996,NA,33.9353691904437,NA,27.5816832620522,"b",3.34464751897989,"b",8.68272079022025,NA,13.5318314739658,"b",0,"b",0.212466869251819
"6","O'Higgins","2023","Sep - Nov",NA,436.05377220629,NA,80.8354027509278,NA,20.953668922357,NA,42.9575096685437,"b",0.959332713933511,"b",3.60783398478854,NA,32.3559789827355,NA,78.4726366406424,NA,17.6932302674213,NA,16.5472120071388,"b",4.24784652075239,"b",5.07188680259243,"b",1.82291205218186,"b",10.2213331408258,"b",9.28820383376761,NA,19.6150294166815,NA,36.6504673736752,NA,26.4172890870506,"b",4.49296281925638,"b",9.12099945787789,NA,14.1247437553715,"b",0,"b",0.597292007767811
"6","O'Higgins","2023","Oct - Dic",NA,446.148743021126,NA,81.9627759696058,NA,17.4766852473926,NA,47.2532364767695,"b",0.956694643027737,"b",4.04058315229363,NA,30.195831519608,NA,87.8954442204532,NA,17.3398311261373,NA,16.8665351299858,"b",4.13255658181826,"b",5.19600849529892,"b",1.37095119271838,"b",11.9049647085576,"b",9.16085884674226,NA,18.5275903390634,NA,37.8171733125118,NA,25.6438949132334,"b",4.49055870315164,"b",9.56637150218797,NA,13.5225353203708,"b",0,"b",0.827661620198162
"6","O'Higgins","2023","Nov - Ene",NA,451.756745994699,NA,83.3694298759888,NA,15.8098142387859,NA,49.1978971381787,"b",0.838017495217539,"b",3.69722102726028,NA,33.1998323727105,NA,90.8511735107774,NA,17.0015892294336,NA,14.799431295167,"b",3.23442783897506,"b",4.85472487844276,"b",1.78961364681438,"b",11.2953746642283,"b",10.3395992539083,NA,18.985573188624,NA,36.4101456583082,NA,27.8106576011608,"b",5.33503067485556,"b",8.87576381354577,NA,13.4306300456035,"b",0,"b",0.630798546713005
"6","O'Higgins","2024","Dic - Feb",NA,462.220006952231,NA,79.763589828635,"a",16.6033501125919,NA,53.4668963188225,"b",0.987769239432229,"b",3.40937120392613,NA,37.6119589396578,NA,92.3241551347603,NA,17.5165628529118,"a",17.1279344614613,"b",3.66210509763446,"b",4.53719278440863,"b",2.37782605134817,"b",11.9708723687335,"a",11.509070839486,NA,18.7282978729628,NA,35.9061181470457,NA,27.3041400478713,"b",5.5888061304379,"b",8.30890791507955,NA,12.8814959472653,"b",0,"b",0.633585657758407
"6","O'Higgins","2024","Ene - Mar",NA,458.66450429092,NA,79.1471240107601,"a",16.1583745050118,NA,53.1882435831895,"b",1.67370830266382,"b",4.28855955848924,NA,37.5412294516514,NA,90.3632022449625,NA,17.4643370867351,"a",16.2351103532703,"b",3.72247815960468,"b",3.73325780684198,"b",2.18061927677063,"b",11.277793042736,NA,11.0835895215654,NA,20.6509610105195,NA,34.2296971790625,NA,25.3527210826155,"b",5.92890086207915,"b",9.05177112321399,NA,14.5760235457996,"b",0,"b",0.816802583376862
"6","O'Higgins","2024","Feb - Abr",NA,456.291599817173,NA,74.9997456638068,NA,16.9567913433207,NA,49.7091361592986,"b",2.03219918936984,"b",4.9425783272332,NA,34.1006330797368,NA,93.5043714200724,NA,18.4762533522636,"a",16.7504108835259,"b",4.15724575473666,"b",3.27094922560146,"b",2.3881996581615,NA,12.2928460786424,"b",10.6377913038381,NA,23.0592466345387,NA,31.1128547367344,NA,24.3167886762138,"b",6.89608701758038,"b",10.4938779978686,NA,15.3869810051169,"b",0,"b",0.806612309512575
"6","O'Higgins","2024","Mar - May",NA,442.337429944326,NA,66.978482751449,NA,19.1811890965027,NA,44.2241552016247,"b",1.95496254214623,"b",4.9043861303682,NA,34.0176769210603,NA,90.4483811949719,NA,19.294329136933,NA,16.5325310277891,"b",5.91415275495245,"b",2.78566256136044,"b",2.05085591087983,"b",11.69952319494,"b",7.55190539324426,NA,25.9471918096714,NA,29.8757850401403,NA,24.8744743863932,"b",6.18932593779647,"b",11.4093890548474,NA,16.0892625922632,"b",0,"b",0.413807304991724
"6","O'Higgins","2024","Abr - Jun",NA,437.228900304496,NA,63.2178427852434,NA,21.0043915369575,NA,40.9449210501451,"b",2.40969781148116,"b",4.55027156407326,NA,34.1464415096659,NA,87.8904582533211,NA,19.3288824001842,"a",17.0443365755209,"b",5.49459724735118,"b",3.27722475725688,"b",2.83381044590851,NA,12.7673605023252,"b",8.03389455629924,NA,24.1514921596834,NA,30.3112963601045,NA,25.5857099939454,"b",5.53285701660383,NA,11.9979220083282,NA,16.6349095538634,"b",0,"b",705.822162335777
"6","O'Higgins","2024","May - Jul",NA,438.74441273157,NA,64.4622163787143,NA,19.6862368813615,NA,43.4995519283303,"b",1.80035494099883,"b",3.78172941848638,NA,36.2815334398846,NA,85.8225067089114,NA,17.1198970489569,"a",14.9160660368476,"b",5.40995735185619,"b",6.26291965749883,"b",2.34622383965726,"a",15.4965695233333,"b",7.73276197552795,NA,21.3993820765222,NA,30.7071708930208,"a",28.0363860187931,"b",6.28785191026389,NA,11.5395426983504,NA,15.7214038622787,"b",0,"b",0.434150141975226
"6","O'Higgins","2024","Jun - Ago",NA,444.208842003256,NA,68.8151588420615,NA,16.9914023486775,NA,43.328890604839,"b",1.63262018192335,"b",3.76318199708203,NA,36.4444060760545,NA,89.2007135643678,NA,16.2323432567889,"a",15.1497185370524,"b",4.78730691686941,"b",5.82377986532016,"b",1.73863818281988,"a",16.4621986984409,"b",9.45589079394023,NA,20.3391134885785,NA,31.5845069933856,"a",29.0730853469261,"b",5.73639923586082,NA,12.155272698404,NA,14.3475246500836,"b",0,"b",1.14668972377973
"6","O'Higgins","2024","Jul - Sep",NA,450.856783591967,NA,70.5747953006676,NA,18.5548882996153,NA,43.1351294432063,"b",0.808156781443915,"b",2.84829121889414,NA,35.8946806475445,NA,90.0275151773251,NA,17.1843883291607,"a",16.5991460336719,"b",5.31929575924047,"b",6.2805014886948,"b",2.81430454244873,"a",14.6314284663027,"b",9.62730651551067,NA,22.5850929260526,NA,32.5487584107459,"a",30.0998567328335,"b",4.93644392974703,NA,12.1659562205562,NA,12.9324568929533,"b",0,"b",1.28839047535175
"6","O'Higgins","2024","Ago - Oct",NA,448.321703560469,NA,67.6132671233825,NA,24.0447508839514,NA,45.2613616964405,"b",0.795075739258037,"b",3.15599764471199,NA,33.4271818500865,NA,88.6593398652452,NA,17.3927634242904,"a",18.1220883510829,"b",5.5017639688056,"b",4.80148374032903,"b",3.02068952386549,"b",13.8187859183675,"b",9.97459563509485,NA,20.9212318353977,NA,32.1821253926146,NA,29.3313903969194,"b",2.2398335625077,"b",12.1925520119084,NA,14.36160321926,"b",0,"b",1.50382177694854
"6","O'Higgins","2024","Sep - Nov",NA,454.55515481998,NA,78.1713074942881,NA,26.5872225643309,NA,44.4685018073827,"b",0.892067213206984,"b",3.19662723674773,NA,32.7812907586313,NA,83.1930019859699,NA,17.155997769249,"a",15.802765672823,"b",5.57632626930884,"b",3.71422463090929,"b",3.26170771834219,"b",14.2402130381314,"b",9.67710723446402,NA,23.0137826964892,NA,31.843647119685,NA,28.8775806728631,"b",3.52548750585293,"b",11.8746741777831,NA,15.1202470493559,"b",0,"b",1.58137420416559
"6","O'Higgins","2024","Oct - Dic",NA,456.664397947263,NA,86.9585898441923,NA,24.3107263821022,NA,44.9308984921807,"b",0.616991278092285,"b",3.74000384238423,NA,33.7422232256647,NA,85.5911536905657,NA,15.639661659876,NA,17.0816311850313,"b",4.55535970332618,"b",3.59644724290543,"b",1.89471793026469,"b",13.0733596859378,"b",8.8724527921888,NA,23.3097880328463,NA,30.4941865216208,NA,25.2816338495392,"b",3.75652104292729,"b",10.3385520714995,NA,17.3679120833484,"b",0,"b",1.5115873907688
"6","O'Higgins","2024","Nov - Ene",NA,467.348930842058,NA,89.8990820812065,NA,20.9227756488131,NA,44.6319710204963,"b",0.510440056837944,"b",2.65580159970846,NA,33.461013887195,NA,91.2701404563496,NA,18.1511100823425,NA,16.5563720117914,"b",3.62704568987378,"b",4.13917067901499,"b",1.74758589136695,"b",13.1997212535018,"b",9.60073727764114,NA,23.7181953127373,NA,32.4371354889686,NA,26.9189452061952,"b",5.46221512742433,"b",11.4689470112971,NA,15.6442386352828,"b",0,"b",1.32628642401374
"6","O'Higgins","2025","Dic - Feb",NA,470.033209151768,NA,81.2137173886285,NA,22.2994064163346,NA,49.5238699416247,"b",0.711510679876995,"b",2.5475319237078,NA,33.2642849533011,NA,97.3164460450461,NA,18.5624960298759,NA,17.3405682727908,"b",2.35999077314633,"b",4.01509654790987,"b",1.77463927722252,"b",13.1562528927245,"b",9.82559737401483,NA,23.7048299917909,NA,30.4372478795106,NA,29.1111462859161,"b",3.87378152630514,NA,14.4933450969766,NA,14.0016182204383,"b",0,"b",0.499831634626125
"6","O'Higgins","2025","Ene - Mar",NA,466.310771729055,NA,77.0734602841658,NA,24.0597649193152,NA,48.7383924908391,"b",1.19049420657248,"b",2.06241021813325,NA,31.4584219822733,NA,97.4165632956579,NA,17.9718562726885,NA,16.1747070808048,"b",2.93345666066522,"b",3.86354889513988,"b",1.76453918314967,"a",13.6893647919139,NA,10.8607622661054,NA,22.9134197067092,NA,28.6304537693054,NA,31.4388104593997,"b",4.42496980008804,NA,16.366879637404,NA,12.7471313343186,"b",0,"b",0.531364474405961
"6","O'Higgins","2025","Feb - Abr",NA,462.762980948946,NA,74.7073076397201,NA,25.284352549669,NA,47.5067743556611,"b",1.33905296238749,"b",2.68976640346282,NA,31.457507579428,NA,92.0409114159719,NA,17.3458630305422,NA,14.9794500083554,"b",4.14577156539041,"b",3.77793006742248,"b",1.75194442868528,"a",15.6075479021119,NA,11.2732744474866,NA,23.2980548987819,NA,31.3407715565578,NA,30.6509042852788,"b",4.86115623375139,NA,15.3679612753499,NA,13.1443696531828,"b",0,"b",0.19230868974906
"6","O'Higgins","2025","Mar - May",NA,450.953661212293,NA,70.601858796342,NA,23.9430699883734,NA,49.7959456799309,"b",1.16462695329482,"b",2.76715555197569,NA,29.8591901978004,NA,91.8006850078499,NA,16.2422144219769,NA,14.8735866405915,"b",3.96231060502259,"b",3.86410800777803,"b",1.81330581871807,"a",14.5616017667555,"b",9.77787955118991,NA,23.0475534774396,NA,32.8554845337519,NA,26.8393771358586,"b",5.85600901825837,NA,12.2792982438396,NA,14.5136415181086,"b",0,"b",0.534758297436575
"6","O'Higgins","2025","Abr - Jun",NA,445.517243062228,NA,65.799286844721,NA,22.6999831003772,NA,49.6054848985718,"b",0.957340309253649,"b",3.70411195493968,NA,31.4178143983391,NA,90.4310825794741,NA,18.5230520937771,NA,14.4230847694514,"b",3.97440366575656,"b",3.73500536085086,"b",1.64944880695769,"a",14.3113637123821,"b",9.67536179727185,NA,19.8964117488475,NA,36.3749885473626,NA,27.9720083103982,"b",5.87618649731854,"b",9.64078277612336,NA,14.5064182364702,"b",0,"b",0.343622653583399
"6","O'Higgins","2025","May - Jul",NA,446.533402992819,NA,63.5361346271727,NA,22.9748359229347,NA,51.5386694759129,"b",1.27890804949516,"b",3.74000437987084,NA,31.0543216219636,NA,91.1215873910849,NA,17.4464171277808,NA,17.894355688537,"b",2.71111735220073,"b",3.82866038267546,"b",2.13157232385486,"a",15.3605296290275,"b",8.52789372971502,NA,19.6676657231539,NA,35.5848284742528,NA,28.7931326066417,"b",4.31958801582988,"b",10.3905611166278,NA,14.2945089593052,"b",0,"b",0.33811039478109
"6","O'Higgins","2025","Jun - Ago",NA,451.459549709954,NA,66.5699850970418,NA,23.3535001317633,NA,47.6395376226107,"b",1.17467395117362,"b",3.88302292335698,NA,29.7036955342642,NA,93.1246640836217,NA,19.5925367696399,NA,16.741971432003,"b",2.47840796402883,"b",3.95392034145664,"b",1.82813181745177,"a",17.6412362487846,"b",9.7249395312532,NA,19.1879245915025,NA,37.5328304499528,NA,29.1545571000335,"b",3.59732476326011,"b",9.79194600260796,NA,14.1079281023488,"b",0,"b",0.676815251798312
"6","O'Higgins","2025","Jul - Sep",NA,451.538758976167,NA,67.4754128452097,NA,23.3273122534825,NA,48.5991116575916,"b",1.49516615964878,"b",4.8131569092648,NA,29.6443509405437,NA,85.0050616297685,NA,19.887122494873,"a",16.2006802589215,"b",2.12516144192423,"b",4.27125277622467,"b",2.44981996421341,"a",18.1048202160294,"b",9.19016182269591,NA,21.6841651331179,NA,37.8756257828846,NA,29.8056111043544,"b",4.23605974792194,"b",10.7843730395662,NA,13.7106892349035,"b",0,"b",0.853643563026895
"6","O'Higgins","2025","Ago - Oct",NA,446.262126796181,NA,70.2484111606878,NA,21.6253665256203,NA,45.1736294056242,"b",1.26303884887225,"b",5.44928773791999,NA,29.4174742897478,NA,86.3715750948624,NA,21.4752644140343,"a",14.9438556818136,"b",3.47784134756204,"b",2.43176344334951,"b",2.97313909784043,"a",15.4230258578061,"b",10.0571956222357,NA,22.3551006250527,NA,36.0990040177958,NA,29.374567371621,"b",4.57933312008215,"b",8.67530648456779,NA,13.9983720422735,"b",0,"b",0.849574606811773
"6","O'Higgins","2025","Sep - Nov",NA,461.973234324097,NA,75.9374995292044,"a",18.8038316600737,NA,45.7253846173507,"b",1.56203771332873,"b",5.92565292741614,NA,33.3289112548166,NA,86.4119231106724,NA,22.6631206118961,"a",20.0065879622387,"b",3.48310009246269,"b",2.27908661568087,"b",3.29673415646905,"b",13.7582633051604,"b",10.3003660898474,NA,20.9214613822293,NA,37.0341006569867,NA,29.4320274909221,"b",5.2552998296607,"b",10.9708184399015,NA,14.4792820455817,"b",0,"b",0.397744832196824
"6","O'Higgins","2025","Oct - Dic",NA,471.772834593921,NA,80.8327135784197,NA,19.3388270340074,NA,45.5514516907183,"b",1.27054485516642,"b",4.98165656108923,NA,32.1179110432669,NA,95.5192080553907,NA,21.8328769307111,"a",20.8027690072521,"b",3.89477386086746,"b",1.82301738734901,"b",2.88684952475816,"b",13.0889332252734,"b",10.1449977260149,"a",18.3426216718273,NA,36.8213194086193,NA,30.5083080013147,"b",4.9437731882399,"b",11.6827803334973,NA,15.1561023603295,"b",0,"b",0.231399149808245
"6","O'Higgins","2025","Nov - Ene",NA,473.248229540566,NA,81.8873304510578,NA,18.4447890873331,NA,47.9492966539481,"b",1.73625542374509,"b",5.12042450773209,NA,29.7493800863151,NA,91.411646194565,NA,22.0023284143229,NA,22.8497419013183,"b",3.59987881255717,"b",2.12122784106978,"b",2.69919120539839,"a",12.9285983572065,NA,11.9997822023298,NA,18.4628888437027,NA,36.0236377997494,NA,29.7837579282705,"b",4.96364464600986,"b",13.1394760820411,NA,15.8850634261923,"b",0,"b",0.489889675701073
"6","O'Higgins","2026","Dic - Feb",NA,460.235349209723,NA,79.6489522417315,NA,17.6830474816093,NA,48.0074868843451,"b",1.31820494357834,"b",4.1435171278066,NA,27.5878328292591,NA,88.0831097608174,NA,19.616509381687,NA,19.6729415567572,"b",3.34268692863567,"b",2.11382039471813,"b",2.17048417935685,NA,14.4172924084843,NA,12.8308487736271,NA,17.8140774660035,NA,37.18860607295,NA,31.4851252212022,"b",5.64209952255138,NA,12.7048548001672,NA,14.5059152848184,"b",0,"b",0.257935949616558
"6","O'Higgins","2026","Ene - Mar",NA,455.234075193107,NA,78.8527348716112,"a",15.5610778804593,NA,45.5752406980219,"b",1.86385533656741,"b",3.46333034462854,NA,27.9952051533703,NA,88.2671494969856,NA,19.2329994494691,NA,18.3880970767113,"b",2.74280637912178,"b",3.12893805287772,"b",2.03397738966592,NA,14.724470536689,NA,13.4203604399417,"a",21.941853962828,NA,36.0378227784273,NA,28.8857542659205,"b",5.40029024483102,NA,13.28132535603,NA,13.9132006913314,"b",0,"b",0.523584787618302
"7","Maule","2013","Ene - Mar",NA,475.185978219327,NA,142.054001278443,"b",6.202533984691,NA,41.3446089664642,"b",2.25100254824254,"b",3.27341664400373,NA,41.5646916339356,NA,79.1902165380375,NA,19.9089784766412,"a",15.7144697232723,"b",1.90419737871308,"b",2.74423091211662,"b",0.818422996934745,"b",5.81005724841706,"b",5.95071524470578,NA,23.6047389178179,NA,33.6450992770344,NA,16.0157310892449,"b",4.12619917650494,"b",8.01558583695178,NA,21.0470803471558,"b",0,NA,NA
"7","Maule","2013","Feb - Abr",NA,469.514565635637,NA,129.451852832926,"b",6.74952179846763,NA,43.5334343909453,"b",2.21648419435847,"b",2.77173345466239,NA,41.7994445164641,NA,83.0423657906047,NA,19.4474175949134,"a",13.4787930615574,"b",2.75321694085895,"b",3.26694804707292,"b",0.450187016071116,"b",6.79868614091098,"a",9.69201367077387,NA,23.2941719360493,NA,32.4502420679958,NA,15.7527530890277,"b",2.88338218322831,"a",9.2181547798307,NA,20.4637621289189,"b",0,NA,NA
"7","Maule","2013","Mar - May",NA,456.733991423617,NA,112.458246201808,"b",5.65716178945272,NA,47.0442070977349,"b",2.29821110901108,"b",4.09129069022842,NA,42.5228182523233,NA,79.9420274451234,NA,19.5004954115836,"a",11.4676260290035,"b",4.30168712474047,"b",3.37735712993587,"b",0.288244792247161,"b",7.34626511770455,"a",9.73221157802729,NA,22.2188026924701,NA,32.8931275552636,NA,16.0220354270337,"b",2.67810583657705,"a",10.3571171427484,NA,22.5369530005997,"b",0,NA,NA
"7","Maule","2013","Abr - Jun",NA,449.909398757308,NA,100.783648268074,"b",5.65979623866587,NA,48.3924215880593,"b",1.86060689968061,"b",4.47646789967939,NA,43.0124189817618,NA,78.9972269408824,NA,18.1405071427326,"a",10.584504534298,"b",4.33685537149814,"b",4.2523239860288,"b",0.980085393686221,"b",6.92765748583499,"a",10.9980279677781,NA,22.2977431312247,NA,34.7413524013181,NA,17.433128821645,"b",2.60219736794344,"a",10.7589607856735,NA,22.6734675508429,"b",0,NA,NA
"7","Maule","2013","May - Jul",NA,436.39002380408,NA,92.7722342023069,"b",5.03675006820634,NA,47.7602672853384,"b",2.15851285266319,"b",4.92833028117543,NA,43.5773399745145,NA,74.9135155522299,NA,18.2632092662391,NA,11.377242535044,"b",4.07647325689791,"b",3.94551220200933,"b",0.824816522652813,"b",6.73163360264896,"b",6.72831867500079,NA,21.549819912026,NA,37.7579843294694,NA,20.0559754258601,"b",2.02340367066244,"a",9.5746624793666,NA,22.3340217097677,"b",0,NA,NA
"7","Maule","2013","Jun - Ago",NA,435.259895284079,NA,91.3437491562824,"b",5.51849507797802,NA,44.6759821002321,"b",1.855307761602,"b",4.19521105724942,NA,41.4963873512263,NA,78.7107547499612,NA,17.8701910198331,NA,12.2777782737913,"b",2.93211558813781,"b",4.09311838822525,"b",0.912584375734029,"b",6.19097604058156,"b",5.56447661532774,NA,21.9690879778848,NA,39.151875372148,NA,21.61455425971,"b",2.77198198833068,"b",9.20703541892976,NA,22.9082327109136,"b",0,NA,NA
"7","Maule","2013","Jul - Sep",NA,428.405046387226,NA,87.1743486100646,"b",5.06030229540627,NA,43.7234602277699,"b",2.18913287961743,"b",4.19733326538854,NA,39.3658372442665,NA,81.4860808675551,NA,19.2744568175416,"a",11.0409876015962,"b",3.04868450944846,"b",4.17294360241715,"b",0.898036894760954,"b",5.46053209066001,"b",4.48300220957324,NA,21.5819770297835,NA,40.3684946894274,NA,21.399354834533,"b",2.06822083125476,"b",7.78983181259049,NA,23.6220280735706,"b",0,NA,NA
"7","Maule","2013","Ago - Oct",NA,434.899721329022,NA,87.2957983862026,"b",6.12558255112126,NA,42.9608736398164,"b",2.27878864067825,"b",4.1870347425838,NA,38.1160524442224,NA,85.0894100355567,NA,19.8807265883848,NA,12.0990958932036,"b",2.29086964330804,"b",4.39910465478828,"b",1.08952605063668,"b",5.46459498043381,"b",5.21960889653579,NA,21.2411887297599,NA,41.8554999865588,NA,21.360425413558,"b",2.64002832576328,"a",8.98428141634919,NA,22.32123030956,"b",0,NA,NA
"7","Maule","2013","Sep - Nov",NA,442.54250657074,NA,90.682424449919,"b",6.19319028597596,NA,43.1178808461763,"b",2.92843592470523,"b",3.69485827227761,NA,40.1253095131606,NA,82.752718903023,NA,23.21720054647,NA,12.6214382998871,"b",1.82500646583785,"b",3.70239472623461,"b",1.1793936631744,"b",5.92879493152895,"b",7.0114849871269,NA,21.7444739392507,NA,41.1288738053754,NA,21.7794156520488,"b",1.92210651604178,"a",9.16131882951809,NA,21.8257860130075,"b",0,NA,NA
"7","Maule","2013","Oct - Dic",NA,460.891906831414,NA,106.831368798497,"b",7.61958782629698,NA,43.9422213047029,"b",2.82229206347083,"b",3.80758637986133,NA,40.3398496663544,NA,85.2042349785435,NA,23.3522029011548,NA,13.7803576670551,"b",2.61401200575779,"b",3.72142234730101,"b",0.83004474392601,"b",5.66439771963202,"b",7.36743751635061,NA,22.2130028969657,NA,38.6130642212915,NA,20.7274071158396,"b",2.80995604312798,"a",8.56804345950091,NA,20.0634171757842,"b",0,NA,NA
